tag,x,y
"신림맛집추천",1572,8838.48
"신림집",1039,2120.31
"신림피부관리",401,5253.28
"리안헤어신림점",192,1003.96
"신림곱창",1360,11964.61
"신림동순대타운",2334,6742.06
"신림9동",259,3649.16
"신림애견호텔",80,636.89
"신림애견유치원",79,1849.46
"신림맘",990,9346.45
"신림순대",100,1853.16
"신림피부",21,249.02
"신림순대촌",136,2920.99
"신림포도몰",15,5.2
"신림역맛집추천",178,4821.96
"신림웨딩홀",106,574.48
"신림롯데시네마",225,605.24
"신림빵집",122,4704.56
"신림그랑프리",1047,10597.27
"신림네일추천",597,4304.59
"신림놀거리",54,1698.23
"신림그랑프리나이트",1239,13431.17
"신림동공방",8,1907.25
"신림역피부관리",125,1491.05
"신림웨딩네일",326,7196.45
"신림속눈썹",2013,2069.85
"신림문화의거리",49,6526.69
"신림마사지",197,2632.19
"신림양꼬치",66,3694.97
"신림에서",37,708.7
"신림동순대",1109,10555.26
"신림피부샵",126,767.41
"신림롯데백화점",115,120.92
"신림동또순이원조순대",35,1200.43
"신림역네일",536,265.35
"신림노래빠",25,1598.84
"신림동미용실추천",18,2134.33
"신림제모",2,27.43
"신림댄스",44,2645.29
"신림전세",72,411.85
"신림그랑프리웨이터",448,9394.21
"신림동꽃배달",4,4064.59
"신림그랑프리룸주대",245,6176.07
"신림그랑프리슈퍼맨",33,1654.43
"신림동인테리어",20,314.84
"신촌",237,23.88
"신촌네일",1061,255.43
"신촌타투",1398,502.65
"신촌미용실",1266,494.71
"신촌카페",1077,281.18
"신촌눈썹문신",2780,834.81
"신촌데이트",1119,453.5
"신촌속눈썹",1046,931.05
"신촌술집",1534,365.96
"신촌반영구",1251,360.32
"신촌역",577,1329.89
"신촌역맛집",1588,230.93
"신촌꽃집",362,195.58
"신촌데이트코스",2066,1661.6
"신촌속눈썹연장",1075,751.84
"신촌놀거리",1252,874.66
"신촌맥주",1597,4627.07
"현대백화점신촌점",1036,3624.25
"신촌현대백화점",1021,5666.51
"신촌호빠",1439,79.21
"신촌동",291,2784.93
"신촌가라오케",1181,315.92
"신촌유플렉스",497,1515.25
"신촌연예인맛집",173,2469.94
"신촌곱창",726,1786.26
"신촌레스토랑",2378,9113.94
"신촌자연눈썹",2142,4898.35
"신촌점",1690,7418.99
"신촌피부관리",418,2629.02
"신촌돈부리모노",461,2164.65
"신촌칵테일",208,4786.77
"신촌맘",875,3784.97
"신촌댄스학원",372,3395.69
"신촌피부과",1257,7442.69
"신촌플라잉요가",63,2999.52
"신촌곱창맛집",627,3806.63
"신촌게스트하우스",686,5165.5
"신촌역미용실",427,3056.83
"신촌미용실추천",933,5883.82
"신촌설렁탕",493,3796.05
"신촌을못가",199,3104.5
"신촌꽃배달",54,237.52
"신촌디저트카페",229,2847.81
"신촌로터리",1552,6226.61
"신촌성결교회",107,5409.9
"신촌타로",586,1749.94
