tag,x,y
"신림빵집",4704.56,1434
"신림그랑프리",10597.27,32093
"신림네일추천",4304.59,1689
"신림놀거리",1698.23,1248
"신림그랑프리나이트",13431.17,27226
"신림동공방",1907.25,1063
"신림역피부관리",1491.05,1095
"신림웨딩네일",7196.45,1525
"신림속눈썹",2069.85,48905
"신림문화의거리",6526.69,1040
"신림마사지",2632.19,26343
"신림양꼬치",3694.97,1436
"신림에서",708.7,1394
"신림동순대",10555.26,876
"신림피부샵",767.41,1155
"신림롯데백화점",120.92,1075
"신림동또순이원조순대",1200.43,1079
"신림역네일",265.35,22598
"신림노래빠",1598.84,5861
"신림동미용실추천",2134.33,613
"신림제모",27.43,939
"신림댄스",2645.29,344
"신림전세",411.85,1038
"신림그랑프리웨이터",9394.21,20345
"신림동꽃배달",4064.59,804
"신림그랑프리룸주대",6176.07,11862
"신림그랑프리슈퍼맨",1654.43,804
"신림동인테리어",314.84,550
"신촌",23.88,1750121
"신촌네일",255.43,54566
"신촌타투",502.65,38722
"신촌미용실",494.71,17211
"신촌카페",281.18,60723
"신촌눈썹문신",834.81,40655
"신촌데이트",453.5,36404
