tag,x,y
"신도림필러",131,8882.4
"신도림누벨바그",184,2210.55
"신도림남자눈썹",109,5436.23
"신도림예식장",62,7719.49
"신도림머리잘하는미용실",22,8451.19
"신도림댄스",13,8762.93
"신도림살롱드프롬",14,22105.92
"신림",1391411,72.73
"신림타투",27809,561.57
"신림맛집",174223,232.07
"신림눈썹문신",86265,559.55
"신림네일",104698,119.46
"신림미용실",32929,461.33
"신림역",114721,335
"신림동",115367,550.54
"신림술집",41233,1205.35
"신림반영구",55334,307.9
"신림네일샵",34003,312.49
"신림동맛집",28190,934.59
"신림젤네일",23603,476.18
"신림역맛집",35858,300.57
"신림카페",32309,159.12
"신림꽃집",19855,352.24
"신림속눈썹연장",13819,658.17
"신림네일아트",11400,4553.13
"신림동꽃집",10817,3029.35
"신림동네일",15958,269.88
"신림애견미용",8747,5416.65
"신림역미용실",7237,1068.78
"신림태닝",1278,3519.54
"신림미용실추천",2304,1214.64
"신림왁싱",12030,2420.12
"신림동카페",6485,1287.71
"신림회식장소",1710,1820.46
"신림백순대",5132,2243.26
"신림사거리",8971,4892.7
"신림순대타운",9174,2613.27
"신림동족발",1134,816.78
"신림데이트",6747,4681.96
"신림동원룸",4277,5710.24
"신림동미용실",3426,1575.02
"신림호빠",395904,178.05
"신림동속눈썹",2321,5456.13
"신림역속눈썹",3615,1137.76
"신림타투샵",2425,9407.01
"신림치킨",1624,2579.76
"신림점",4945,2333.07
"신림속눈썹연장잘하는곳",3618,2223.39
"신림부동산",1866,2317.49
"신림이자카야",2100,3180.99
"신림원룸",3686,3524.88
"신림역속눈썹연장",2806,4034.05
"신림맛집추천",3680,8838.48
"신림집",1787,2120.31
"신림피부관리",3183,5253.28
"리안헤어신림점",2019,1003.96
"신림곱창",4561,11964.61
"신림동순대타운",4855,6742.06
"신림9동",6181,3649.16
"신림애견호텔",4852,636.89
"신림애견유치원",3982,1849.46
"신림맘",3516,9346.45
"신림순대",1410,1853.16
"신림피부",1182,249.02
"신림순대촌",2397,2920.99
"신림포도몰",2716,5.2
"신림역맛집추천",1250,4821.96
"신림웨딩홀",1536,574.48
"신림롯데시네마",2319,605.24
"신림빵집",1434,4704.56
"신림그랑프리",32093,10597.27
"신림네일추천",1689,4304.59
"신림놀거리",1248,1698.23
"신림그랑프리나이트",27226,13431.17
"신림동공방",1063,1907.25
"신림역피부관리",1095,1491.05
"신림웨딩네일",1525,7196.45
"신림속눈썹",48905,2069.85
"신림문화의거리",1040,6526.69
"신림마사지",26343,2632.19
"신림양꼬치",1436,3694.97
"신림에서",1394,708.7
"신림동순대",876,10555.26
"신림피부샵",1155,767.41
"신림롯데백화점",1075,120.92
"신림동또순이원조순대",1079,1200.43
"신림역네일",22598,265.35
"신림노래빠",5861,1598.84
"신림동미용실추천",613,2134.33
"신림제모",939,27.43
"신림댄스",344,2645.29
"신림전세",1038,411.85
"신림그랑프리웨이터",20345,9394.21
"신림동꽃배달",804,4064.59
"신림그랑프리룸주대",11862,6176.07
"신림그랑프리슈퍼맨",804,1654.43
"신림동인테리어",550,314.84
"신촌",1750121,23.88
"신촌네일",54566,255.43
"신촌타투",38722,502.65
"신촌미용실",17211,494.71
"신촌카페",60723,281.18
"신촌눈썹문신",40655,834.81
"신촌데이트",36404,453.5
"신촌속눈썹",32169,931.05
"신촌술집",25045,365.96
