tag,x,y
"역삼붙임머리",1198,0.01
"역삼동회식장소",484,0.01
"역삼동네일샵",280,0.01
"역삼네일샵",719,0.01
"역삼동모임장소",339,0.01
"역삼타투",1043,0
"역삼동눈썹문신",2551,0.01
"합정역삼겹살",431,0
"역삼점심",326,0
"역삼동꽃배달",298,0
"역삼눈썹",1079,0
"역삼동붙임머리",1234,0
"역삼피티",2349,0
"역삼디저트",647,0
"역삼동네일",559,0
"역삼역술집",841,0
"역삼역점심",1004,0
"역삼동전자담배",70,0.01
"역삼동한우",2696,0
"역삼동맛집추천",1206,0
"역삼요가",478,0
"역삼맛집추천",1934,0
"역삼맘",448,0
"역삼동헤어샵",341,0
"역삼네거리",1527,0
"역삼공원",113,0
"역삼바버샵",483,0
"역삼동헬스장",257,0
"역삼헤어샵",262,0
"역삼썸네일",54,0
"역삼동고시원",3615,0
"역삼동미용실추천",106,0
"역삼동횟집",83,0
"역삼댄스",59,0
"역삼동데이트",431,0
"역삼치킨",86,0
"역삼맥주",111,0
"누벨바그역삼점",106,0
"역삼동사무실",29,0
"역삼크라이오",373,0
"역삼본점",42,0
"역삼동치과",51,0
"역삼미용실추천",83,0
"역삼동바",139,0
"삼도갈비역삼점",177,0
"역삼동맥주",35,0
"역삼동데이트코스",194,0
"종각역삼겹살",5,0
"역삼1동",9,0
"역삼초등학교맛집",42,0
"리안헤어역삼",77,0
"역삼역맥주",39,0
"역삼ems",188,0
"역삼성형외과",68,0
"역삼족발",43,0
"역삼떡볶이",113,0
"역삼룸",44,0
"역삼동렌트카",2,0
"역삼원데이클래스",62,0
"역삼2동",77,0
"역삼수제맥주",73,0
"역삼여성전용마사지",0,0.01
"역삼동사무실임대",24,0
"역삼오피",2,0
"역삼동웨딩",51,0
"역삼룸싸롱",4,0
"영등포구청",940,0.02
"영등포구청맛집",1607,0.02
"영등포구청역",739,0.01
"영등포구청카페",585,0
"영등포구청역카페",106,0
"왕십리",315,0.34
"왕십리미용실",2262,0.02
"왕십리맛집",961,0.13
"왕십리속눈썹",597,0.02
"왕십리네일",239,0.03
"왕십리타투",795,0.01
"왕십리붙임머리",1088,0.02
"왕십리카페",1973,0.03
"왕십리역",392,0.03
"왕십리데이트",932,0.01
"왕십리꽃집",245,0.02
"왕십리애견미용",1683,0.01
"왕십리곱창",599,0.01
"왕십리술집",1092,0.06
"왕십리네일아트",359,0
"왕십리역맛집",1840,0.05
"왕십리마카롱",314,0
"왕십리맛집추천",1027,0
"왕십리떡볶이",293,0.04
"왕십리역술집",368,0.04
"왕십리조개창고",169,0
"왕십리막창",319,0
"왕십리pt",343,0
"왕십리헬스",48,0
"왕십리다이어트",541,0
"왕십리곱창맛집",301,0
"왕십리존맛",567,0
"왕십리센트라스",250,0
"왕십리데이트코스",249,0
"왕십리헬스장",79,0
"왕십리점심",327,0
"왕십리6번출구",53,0
"왕십리핫플",275,0
"왕십리고시원",96,0
"왕십리펍",137,0
"요미캣왕십리",314,0
"왕십리스테이크",743,0
"왕십리부동산",12,0
"왕십리가죽공방",278,0
"왕십리고양이",25,0
"왕십리벌통곱창",48,0
"왕십리골프",109,0
"왕십리카페아리가또",35,0
"을지로3가",261,0.09
"을지로3가맛집",290,0.03
"을지로3가카페",606,0.01
"을지로3가역",799,0
"을지로입구",417,0.02
"을지로입구맛집",819,0.01
"을지로입구역",500,0
"을지로입구역맛집",945,0.01
"이대",591,0.52
"이대네일",955,0.06
"이대미용실",895,0.03
"이대맛집",877,0.2
"이대눈썹문신",2627,0.01
"이대꽃집",674,0.03
"이대반영구",1857,0.01
"이대카페",384,0.04
"이대역",804,0.03
"이대속눈썹",702,0.03
"이대속눈썹연장",1023,0.01
"이대술집",411,0.01
"이대타투",1076,0.01
"이대메이크업",1096,0.01
"이대왁싱",338,0.01
"이대역맛집",1491,0.01
"이대맛집추천",1312,0.01
"이대pt",240,0
"이대후문",759,0
"이대헤어샵",292,0
"이대앞",994,0
"이대자연눈썹",721,0
"이대파스타",246,0
"이대피부관리",298,0
"이대역카페",269,0
"이대점",425,0
"이대댄스학원",234,0
"이대눈썹",1088,0
"이대와플",69,0
"이대피부",39,0
"이대역속눈썹연장",36,0
"이대앞맛집",35,0
"이대원룸",19,0
"이대미용실_이가자헤어비스",26,0
"이대헬스장",52,0
"이대댄스",66,0
"이대성인용품",7,0
"잠실카페",852,0.5
"잠실눈썹문신",1571,0.13
"잠실반영구",1179,0.11
"잠실",903,1.2
"잠실야구장",468,0.22
"잠실맛집",928,0.43
"잠실네일",732,0.1
"잠실새내",357,0.14
"잠실미용실",1426,0.05
"잠실데이트",467,0.09
"잠실새내맛집",606,0.06
"잠실역맛집",532,0.06
"잠실새내역",820,0.04
"잠실네일샵",750,0.05
"잠실속눈썹펌",1644,0.02
"잠실역",673,0.06
"잠실새내역맛집",504,0.03
"잠실맘",441,0.05
"잠실롯데월드몰",758,0.03
"잠실속눈썹연장",2407,0.01
"잠실새내네일",875,0.02
"잠실한강공원",851,0.03
"잠실타투",1414,0.01
"잠실동맛집",1075,0.01
"잠실술집",510,0.03
"롯데백화점잠실점",1264,0.01
"잠실롯데백화점",1206,0.01
"잠실네일아트",1290,0.01
"잠실왁싱",1634,0.02
"잠실회식장소",766,0.01
"잠실맥주",529,0.02
"잠실자연눈썹",967,0.01
"잠실구장",504,0.03
"잠실남자눈썹",1012,0.01
"잠실동",749,0.01
"잠실수제맥주",371,0.02
"잠실나루",930,0.01
"잠실롯데",895,0.01
"잠실반영구화장",1115,0.01
"잠실회식",1391,0.01
"잠실종합운동장",483,0.02
"잠실핫플",2069,0
"잠실역꽃집",311,0.01
"잠실애견카페",381,0.01
"잠실남자눈썹문신",944,0
"잠실야구장맛집",2437,0
"잠실나들이",1030,0.01
"잠실눈썹",2164,0.01
"잠실디저트",2397,0.01
"잠실대교",1351,0.01
"잠실꽃배달",297,0.01
"잠실애견호텔",61,0.01
"잠실볼링장",270,0
"잠실새내데이트",508,0
"잠실브런치",3982,0
"잠실나루네일",861,0
"롯데잠실",2072,0.01
"잠실나루맛집",1716,0
"잠실애견미용",321,0.01
"잠실키즈카페",402,0
"잠실미용실추천",389,0
"잠실놀거리",301,0
"잠실역속눈썹",410,0
"아펠가모잠실",413,0
"잠실곱창",522,0
"잠실롯데맛집",818,0
"잠실강아지분양",1275,0
"잠실역필라테스",309,0
"잠실본동",765,0
"잠실디저트카페",10321,0
"잠실새내맛집추천",487,0
"잠실사진관",208,0
"잠실호빠",1433,1.06
"잠실나루네일샵",682,0
"잠실새내요가",184,0
"잠실월드타워",13549,0
"잠실점심",1718,0
"잠실핫플레이스",459,0
"잠실한복",352,0
"잠실초밥",853,0
"잠실새네",251,0
"잠실속눈썹",1113,0
"잠실나루역",209,0
"잠실새내미용실",809,0
"마틸다네일샵잠실새내점",98,0
"종합운동장맛집",313,0
"충정로",319,0.04
"충정로맛집",1160,0.01
"충정로역",807,0.01
"충정로카페",365,0
"충정로역맛집",289,0
"한양대",289,0.2
"한양대맛집",812,0.08
"한양대에리카",375,0.03
"한양대학교",311,0.02
"한양대카페",390,0.02
"한양대술집",480,0.06
"한양대역",152,0
"한양대앞",103,0
"한양대입구",40,0
"한양대음식문화거리",22,0
"합정맛집",1222,0.68
"합정미용실",1312,0.07
"합정카페",380,0.31
"합정네일",688,0.06
"합정타투",1529,0.21
"합정",649,0.59
"합정역",1061,0.11
"합정눈썹문신",1197,0.03
"합정역맛집",1085,0.04
"합정가죽공방",1323,0.01
"합정반영구",1770,0.03
"합정데이트",1552,0.03
"합정동",271,0.19
"합정칵테일",1293,0.01
"합정꽃집",210,0.03
"합정술집",1935,0.05
"합정디저트",2186,0.01
"합정속눈썹",1174,0.02
"합정눈썹",1871,0.01
"합정데이트코스",3732,0.01
"합정동맛집",753,0.02
"합정핫플레이스",1411,0
"합정바",1061,0
"합정동카페",2159,0.02
"합정역카페",2578,0.01
"합정역미용실",1126,0.01
"합정피자",1414,0
"합정칵테일바",1422,0
"합정미용실추천",1808,0
"합정교보문고맛집",1041,0
"합정네일샵",959,0.01
"합정술집추천",619,0.01
"합정카페추천",1702,0.01
"합정와인",1480,0.01
"합정역꽃집",206,0.01
"합정곱창",711,0
"합정맥주",676,0
"합정레스토랑",2074,0
"합정네일아트",292,0
"합정역맛집추천",1117,0
"합정동꽃집",803,0.01
"합정브런치",1722,0
"합정플라워클래스",181,0
"합정카페거리",1638,0
"합정와인바",210,0
"합정공방",171,0
"합정필라테스",594,0
"합정동데이트",309,0
"합정빵집",645,0
"합정플라워레슨",75,0
"합정원데이클래스",191,0
"합정케이크",185,0
"합정자연눈썹",757,0
"합정디저트카페",527,0
"합정분위기",59,0
"평택합정동",222,0
"합정밥집",1265,0
"합정교보",801,0
"합정모임",448,0
"평택합정",158,0
"합정역데이트",357,0
"합정멘멘",538,0
"합정피부관리",44,0
"합정버거",1033,0
"합정동꽃배달",206,0
"합정술",47,0
"합정떡볶이",200,0
"합정피부과",382,0
"합정맘",252,0
"합정히피펌",316,0
"합정브런치카페",107,0
"합정동타투",274,0
"순시키합정점",230,0
"합정네일학원",115,0
"합정동파스타",191,0
"홍대와합정사이",60,0
"합정서점",165,0
"합정동와인",253,0
"합정역사무실",18,0
"합정동사무실",33,0
"홍대타투",983,0.9
"홍대데이트",1386,0.19
"홍대미용실",2012,0.2
"홍대카페",920,0.6
"홍대네일",889,0.19
"홍대반영구",1548,0.2
"홍대눈썹문신",1691,0.17
"홍대핫플레이스",5974,0.06
"홍대술집",1285,0.15
"홍대가죽공방",1183,0.03
"홍대붙임머리",1931,0.11
"홍대버스킹",2435,0.11
"홍대네일샵",1378,0.09
"홍대공방",1248,0.03
"홍대가볼만한곳",1584,0.02
"홍대핫플",1246,0.06
"홍대입구",398,0.18
"홍대속눈썹",474,0.08
"홍대맛집베스트10",1574,0.03
"홍대꽃집",399,0.09
"홍대입구역맛집",1466,0.02
"홍대파스타",1650,0.02
"홍대디저트",1221,0.05
"홍대역",1308,0.06
"홍대카페추천",1162,0.03
"홍대타투샵",1295,0.03
"홍대입구맛집",2864,0.04
"홍대칵테일바",1261,0.02
"홍대역맛집",2125,0.02
"홍대칵테일",1184,0.02
"홍대밥집",1231,0.02
"홍대타투잘하는곳",1901,0.02
"홍대속눈썹연장",1841,0.04
"홍대입구역",870,0.09
"홍대클럽",2656,0.54
"홍대바",2869,0.01
"홍대술집추천",3694,0.03
"홍대놀이터",2897,0.02
"홍대케이크",1325,0.02
"홍대자연눈썹",1043,0.04
"홍대마카롱",849,0.04
"홍대이자카야",1554,0.02
"홍대남자눈썹",1498,0.03
"홍대엠투",1211,0.07
"홍대모임",3789,0.02
"홍대네일아트",1019,0.02
"홍대디저트카페",1158,0.01
"홍대놀거리",1567,0.04
"홍대고기집",1274,0.03
"홍대남자눈썹문신",872,0.01
"홍대브런치",1155,0.01
"홍대왁싱",1169,0.04
"홍대분위기좋은술집",2620,0.02
"홍대피자",2428,0.02
"홍대스테이크",1357,0.01
"홍대맥주",1271,0
"홍대펍",1478,0.01
"홍대헤어샵",1949,0.01
"홍대와인",874,0.02
"홍대미용실추천",1866,0.02
"홍대편집샵",2758,0.01
"홍대베라",1290,0.06
"홍대회식장소",1217,0.01
"홍대초밥",1418,0.01
"홍대거리",1018,0.02
"홍대점",3583,0.01
"홍대루프탑",1045,0.01
"홍대반영구화장",722,0.03
"여행",727.0,
"남양주디저트",1544,0.01
"동대문",1030,0.69
"동대문맛집",910,0.33
"동대문속눈썹",956,0.03
"동대문눈썹문신",539,0.08
"동대문붙임머리",2239,0.05
"동대문네일",371,0.07
"동대문카페",1646,0.04
"동대문반영구",955,0.07
"동대문도매",794,0.4
"동대문디자인플라자",1252,0.06
"동대문엽기떡볶이",2502,0.04
"동대문종합시장",353,0.05
"동대문시장",1831,0.08
"동대문구맛집",2704,0.01
"동대문ddp",1327,0.06
"동대문구",1126,0.05
"동대문타투",721,0.01
"동대문속눈썹펌",912,0
"동대문ddp맛집",3369,0
"동대문꽃집",200,0.03
"동대문사입",273,0.02
"동대문데이트",2118,0.01
"동대문호빠",1307,0.76
"동대문닭한마리",1483,0
"동대문필라테스",286,0.01
"동대문옷가게",304,0.01
jw메리어트동대문,1440,0
"동대문맘",874,0.01
"동대문역사",171,0.01
"동대문역",560,0.01
"동대문마카롱",224,0.01
"동대문디자인프라자",6161,0
"동대문꽃배달",177,0.01
"동대문vr",451,0
"동대문놀거리",704,0
"노보텔동대문",352,0
"동대문현대시티아울렛",439,0
"동대문역맛집",1812,0
"동대문커튼",136,0
"동대문데이트코스",241,0
"동대문엽떡",658,0
"동대문구카페",88,0
"동대문역사공원",608,0
"동대문종합상가",383,0
"동대문신발상가",90,0
"동대문운동장",165,0
"동대문반영구수강",250,0
"동대문노보텔",206,0
"동대문떡볶이",142,0
"동대문플라자",136,0
"동대문엽기떡볶이🔥",104,0
"동대문가볼만한곳",610,0
"동대문쇼핑몰",296,0
"동대문헬스",122,0
"동대문메리어트호텔",384,0
"동대문피부과",1228,0
"동대문구한복대여",113,0
"동대문pt",428,0
"동대문애견미용",113,0
"동대문다이어트",281,0
"동대문여성복",34,0
"동대문아이라인",342,0
"동대문피부관리",261,0
"동대문웨딩홀",65,0
"동대문눈썹",255,0
"동대문커피",244,0
"동대문가는길",96,0
"동대문vr테마파크",82,0
"동대문구신축빌라",134,0
"동대문밤시장",58,0
"동대문디자인플라자맛집",679,0
"동대문애견호텔",94,0
"동대문삐에로쇼핑",37,0
"동대문게스트하우스",80,0
"동대문스타그램",54,0
"동대문구인테리어",96,0
"동대문굿모닝시티",55,0
"동대문구웨딩홀",53,0
"신동대문곱창",33,0
"동대문예식장",35,0
"홍대방탈출",1676,0
"부천디저트",417,0.02
"수원디저트카페",198,0.01
"성수동골목",100,0
"인천디저트",489,0.03
"인천디저트카페",663,0.03
"동명동디저트",488,0.01
"합정동작업실",93,0
"광화문맛집",359,0.32
"광화문꽃집",414,0.04
"광화문반영구",893,0.01
"광화문미용실",241,0.01
"광화문연가",4671,0
"광화문헬스",288,0.02
"광화문미진",238,0
"광화문웨딩홀",144,0
"광화문키친메시야",190,0
"포비광화문",89,0
"스윗밸런스광화문점",29,0
"을지로4가맛집",264,0
"망원동핫플",2576,0.01
"망원동디저트",613,0
"망원동모임",81,0
"망원동티라미스",414,0
"망원동한의원",878,0
"망원동꽃배달",314,0
"망원동이색카페",160,0
"망원동사치",63,0
"이태원타투",1625,0.08
"이태원데이트",1829,0.11
"이태원핫플",1092,1.08
"이태원와인",979,0.04
"이태원술집추천",1437,0.02
"이태원루프탑",1025,0.04
"이태원카페추천",2518,0.01
"이태원역맛집",2371,0.02
"이태원반영구",745,0.01
"이태원호빠",2370,1.21
"이태원네일샵",838,0.01
"이태원모임",923,0
"이태원놀거리",504,0
"이태원고기집",1990,0
"광화문데이트",3227,0.02
"광화문광장",2119,0.03
"광화문역",316,0.01
"광화문디타워",174,0.01
"광화문네일",341,0.01
"광화문커피",292,0
"광화문병원",95,0
"을지로4가",450,0.02
"망원동카페",401,0.32
"망원동",297,0.42
"망원동데이트",524,0.03
"망원동빵집",845,0.01
"망원동미용실",1745,0.01
"망원동밥집",615,0
"망원동디저트카페",157,0
"망원동시장",139,0
"망원동인공위성",23,0
"망원동지도",58,0
"이태원메이드",3962,4.85
"이태원카페",815,1.14
"이태원맥주",1253,0.03
"이태원술집",1075,1.66
"이태원데이트코스",1549,0.03
"이태원바",1256,0.02
"이태원브런치",495,0.05
"이태원피자",1029,0.02
"이태원역",1742,0.03
"이태원파스타",1131,0.01
"이태원눈썹문신",715,0.01
"이태원디저트",567,0.01
"이태원미용실",1075,0
"이태원옷가게",678,0.02
"이태원케이크",467,0
"광화문",205,0.72
"광화문카페",519,0.04
"광화문역맛집",1333,0.01
"광화문브런치",1156,0
"광화문직장인",159,0.01
"광화문점",191,0
"아펠가모광화문",305,0
"광화문맥주",326,0
"광화문d타워",302,0
"광화문피티",134,0
"광화문빌즈",153,0
"광화문ems",50,0
"서울광화문",136,0
"망원동맛집",1011,0.21
"망원동티라미수",737,0.05
"망원동꽃집",158,0.03
"망원동네일",487,0.01
"망원동사진관",583,0
"망원동파스타",453,0
"망원동나들이",329,0
"망원동반영구",1179,0
"망원동족발",56,0
"망원동하와이",56,0
"이태원펍",1917,0.04
"이태원클럽",2882,4.87
"이태원핫플레이스",1745,0.1
"이태원네일",873,0.01
"이태원꽃집",394,0.02
"이태원가볼만한곳",1773,0.02
"이태원속눈썹",760,0
"이태원붙임머리",1156,0
"이태원타투샵",755,0
"이태원속눈썹연장",960,0
"이태원스테이크",857,0
"이태원왁싱",154,0
"남성향수",2159,0
"잠실꽃집",365,0.09
"강남역카페",1187,0.22
"강남옥타곤",1691,1.6
"강남페이스테이블",2334,0.36
"강남페이스",2782,1.14
"강남역네일",1078,0.11
"강남술집추천",4261,0.03
"강남놀거리",2096,0.02
"강남메이드게스트",3136,0.67
"강남헤어샵",943,0.02
"강남역핫플",1544,0.02
"강남페이스게스트",1572,0.44
"을지로동",21,0
"성수동한식",75,0
"성수동카페거리추천",8,0
"성수동골목길",45,0
"성수동3번출구",60,0
"합정동사무실임대",22,0
"합정동족발",249,0
"합정동피자",104,0
"연남동",363,2.85
"연남동카페",496,0.99
"연남동데이트",1385,0.18
"연남동핫플",1821,0.06
"연남동가죽공방",1730,0.02
"연남동술집",2166,0.1
"연남동파스타",1499,0.05
"연남동네일",1222,0.07
"연남동카페추천",1365,0.03
"연남동와인",1385,0.03
"연남동꽃집",657,0.07
"연남동미용실",1792,0.04
"연남동케이크",1282,0.01
"연남동까페",1387,0.01
"연남동마카롱",569,0.02
"연남동스테이크",1620,0.01
"연남동데이트코스",1961,0.01
"연남동빵집",730,0.01
"연남동디저트카페",1387,0.01
"연남동커피",629,0.01
"연남동브런치",865,0.01
"연남동공방",942,0.01
"연남동그라미",958,0
"연남동바",543,0.01
"연남동분위기",258,0.01
"연남동와인바",334,0.01
"연남동나들이",1259,0.01
"연남동옷가게",755,0
"연남동데이트맛집",713,0
"연남동놀거리",371,0.01
"연남동루프탑",408,0
"연남동레이어드",889,0
"연남동원데이클래스",245,0.01
"연남동혼술",616,0
"연남동피자",679,0
"연남동골목길",299,0
"연남동샐러드",298,0
"연남동주민",445,0
"연남동꽃배달",3674,0
"연남동브런치카페",174,0
"연남동쇼룸",391,0
"연남동어딘가",376,0
"연남동하하",535,0
"연남동분위기좋은곳",231,0
"연남동추천",250,0
"연남동에서",93,0
"연남동라자냐",617,0
"서울시제주도연남동",553,0
"연남동빙수",101,0
"연남동파티",58,0
"연남동족발",179,0
"연남동쥬얼리",24,0
"연남동사무실",49,0
"연남동흑백",78,0
"연남동상가",20,0
"연남동야식",60,0
"연남동까페추천",73,0
"연남동상가임대",20,0
"연남동가맥",42,0
"상암동맛집",975,0.04
"상암동쌀국수",31,0
"잠실동물병원",41,0
"밥",311,0.78
"국밥",827,0.1
"순두부찌개",380,0.08
"비지찌개",3560,0.01
"반찬",865,0.24
"구이",780,0.03
"순두부",3213,0.05
"탕수육",683,0.24
"수육",785,0.22
"갈비",630,0.22
"불고기",567,0.3
"초밥",1207,0.84
"김밥",1771,0.44
"김치찌개",1254,0.29
"된장찌개",1037,0.18
"찌개",3381,0.04
"무침",1866,0.01
"해장국",1009,0.09
"소고기",473,0.35
"보쌈",439,0.2
"홍합",1231,0.02
"조개",767,0.07
"냉면",397,0.42
"김치찜",1860,0.06
"치킨",482,1.5
"순대",1431,0.41
"족발",751,0.25
"복지리",980,0.01
"복어",271,0.02
"국수",1130,0.16
"쌀국수",690,0.25
"떡볶이",1540,0.99
"홍대떡볶이",2917,0.01
"홍대마늘떡볶이",3807,0
"튀김",645,0.36
"만두",1177,0.53
"카트만두",868,0.01
"찐빵",400,0.04
"장어",3077,0.28
"죽",1089,0.06
"김치",1106,0.33
"삼합",695,0.03
"북어",1203,0
"해물",2156,0.15
"설렁탕",5262,0.06
"알탕",1682,0.05
"닭볶음탕",774,0.21
"도토리묵",2744,0.07
"떡",882,0.22
"떡디저트",416,0.01
"국화차",444,0.01
"유자차",955,0.02
"쌍화차",890,0.02
"식혜",606,0.06
"매실주",448,0
"인삼주",1169,0.01
"복분자주",683,0.01
"매실주",448,0
"젓갈",1218,0.02
"게장",1254,0.06
"밥버거",3619,0.03
"홍어",632,0.03
"스파게티",2295,0.18
"돈까스",1592,0.65
"햄버거",878,0.29
"수제버거",790,0.29
"피자",1069,1.02
"스테이크",1125,0.76
"라조기",483,0
"마라탕",2133,0.88
"훠궈",1047,0.19
"팔보채",668,0.01
"마라상궈",452,0.01
"우동",1300,0.22
"두루치기",2537,0.06
"제육",758,0.02
"육회",1204,0.84
"백숙",588,0.09
"과메기",562,0.03
"부침개",1271,0.04
"신촌설렁탕본점",72,0
"추어탕",1629,0.04
"메밀묵",716,0
"묵밥",1247,0.01
"송편",1057,0
"둥글레차",945,0
"인삼차",284,0
"모과차",635,0
"수정과",326,0.01
"소주",832,0.92
"복분자",911,0.02
"매실",958,0.01
"낙지",1182,0.11
"굴비",1059,0.01
"도라지",1254,0.03
"햄버거",878,0.29
"버거",1319,0.08
"타코",1052,0.13
"파스타",643,1.57
"샐러드",388,1.4
"짜장면",3800,0.43
"짬뽕",871,0.42
"마라탕",2133,0.88
"마라",2619,0.06
"스시",927,1.15
"라멘",948,0.3
"파이",997,0.06
"셀럽파이브",5054,0.01
"분짜",411,0.11
"신림쌀국수",291,0
"짜조",393,0.03
"팟타이",831,0.13
"푸팟퐁",33,0
"솜땀",211,0
"케밥",851,0.02
"데이트룩",379,1.82
"룩",308,0.08
"양말",778,0.35
"언더웨어",1530,0.03
"팬티",2681,0.02
"가츠동",818,0.04
"가라아게동",455,0.01
"마카롱",479,4.19
"탕후루",2659,0.1
"푸딩",1095,0.2
"쿠키",371,0.74
"과자",677,0.41
"샤로수길쌀국수",44,0
"상암쌀국수",34,0
"껌떰",42,0
"월남쌈",925,0.1
"똠얌꿍",571,0.01
"카레",558,0.27
"러블리룩",815,0.16
"멋스타그램",256,0.44
"멋",767,0.05
"재킷",1716,0.02
"삭스",803,0.02
"반팔",754,0.28
"패딩",968,0.1
"아웃도어",673,0.08
"점퍼",1095,0.05
"야상",479,0.09
"바람막이",669,0.28
"맨투맨",768,0.65
"후드",514,0.12
"스웨터",2377,0.02
"카디건",740,0
"내의",2791,0.01
"집업",730,0.02
"한복",541,0.87
"후리스",1624,0.02
"땀복",1352,0.01
"아우터",3647,0.09
"블루종",6478,0.01
fashion,769,4.85
"아디다스",372,0.6
"나이키",552,0.62
"퓨마",804,0.04
"필라",1638,0.06
"뉴발란스",2754,0.38
"치마",1349,0.17
"남방",1572,0.09
"바지",1189,0.18
"정장",498,0.23
"트레이닝복",995,0.19
"조끼",637,0.03
"보정",5192,0.2
"블레이저",1600,0.02
"파자마",616,0.22
ootd,4641,4.02
dailylook,243,0.02
"필라델피아",1971,0.02
"지오다노",2699,0
"브라질",14361,0.07
"브라",1749,0.01
"슬립",1551,0
"탱크탑",1013,0.01
"캐미솔",663,0
"란제리",3466,0.06
"드로즈",3286,0
"슈즈",956,0.23
"쪼리",486,0.09
"슬리퍼",1002,0.21
"블로퍼",263,0.29
"벨트",722,0.12
"허리띠",201,0.01
"귀걸이",338,1.79
"목걸이",1262,0.35
"걸이",31,0
"안경",3344,0.63
"슬립온",513,0.08
"브래지어",1606,0
"스타킹",1113,0.05
"레깅스",2812,0.25
"코르셋",1765,0
"구두",1096,0.5
"모자",632,0.46
"로퍼",636,0.13
"선글라스",969,0.78
"장갑",607,0
"반지",917,0.34
"지갑",886,0.32
"크로스백",1175,0.5
"백팩",1451,0.14
"슬링백",784,0.33
"클러치백",596,0.12
"토트백",1759,0.2
"토드백",361,0.06
"우산",678,0.07
"스카프",3365,0.11
"에코백",840,0.63
"키링",14876,0.39
"파우치",971,0.54
"캐리어",1693,0.1
"샌들",793,0.22
"워커",24743,0.02
"자물쇠",428,0.01
"네임태그",785,0
"머니클립",1226,0.03
"멜빵",1810,0.03
"비니",544,0.09
"페도라",2234,0.02
"양산",266,0.75
"뮬",373,0.17
"힐링글귀",2603,0.15
"중국",3596,0.93
"대만디저트",1456,0
"일본",384,3.95
"캄보디아",1429,0.06
"인도네시아",822,0.21
"인도",236,0.12
"네팔",431,0.03
"사우디",646,0
"터키",778,0.19
"스리랑카",923,0.02
"프랑스향수",2464,0
"독일",769,0.43
"영국",978,0.51
"헝가리",300,0.11
"스페인",499,0.42
"그리스",2625,0.16
"폴란드",626,0.06
"덴마크",642,0.04
"스웨덴",981,0.07
"핀란드",806,0.03
"아이슬란드",3815,0.03
"러시아",519,0.64
"모로코",1109,0.06
"케냐",797,0.02
"남아공",1992,0.01
"마다가스카르",2175,0.01
"베네수엘라",590,0
"멕시코",2209,0.14
"페루",263,0.06
"아르헨티나",268,0.06
"콜롬비아",567,0.05
"파라과이",2581,0.01
"우루과이",7483,0
"칠레",405,0.04
"미국",613,1.07
"캐나다",261,0.52
"부츠",916,0.08
"단화",780,0.05
"힙색",1268,0.07
"복대",2248,0
"스냅백",1606,0.04
"귀마개",1326,0
"두건",241,0
"반다나",845,0.04
"토시",795,0.01
"웰트화",149,0
"브리프케이스",474,0.02
"힐",963,0.06
"펌프스",790,0.05
"부티",5436,0.01
"숄더백",578,0.28
"대만",426,1.12
"일본디저트",2661,0.01
"몽골",1313,0.1
"필리핀",809,0.24
"미얀마",1131,0.06
"인도네시아",822,0.21
"파키스탄",1091,0.01
"우즈벡",1382,0
"이집트",797,0.06
"수단",654,0
"프랑스",1509,0.6
"스코틀렌드",141,0
"체코",453,0.35
"이탈리아",722,0.56
"포르투갈",482,0.15
"오스트리아",266,0.22
"우크라이나",663,0.04
"아일랜드",1162,0.06
"노르웨이",1072,0.04
"그린란드",501,0
"멕시코시티",1372,0.01
"볼리비아",394,0.04
"에콰도르",684,0.01
"호주",246,0.73
"오스트레일리아",1091,0.01
"뉴질랜드",2763,0.25
"파푸아뉴기니",290,0
"베이징",2790,0
"북경",1115,0.1
"상하이",208,0.23
"상해",127,0.24
"충칭",933,0.01
"난징",883,0.01
"청두",656,0.02
"텐진",565,0.1
"광저우",1018,0.1
"마카오",1057,0.22
"타이페이",273,0.32
"가오슝",645,0.07
"도쿄",1193,0.57
"나고야",472,0.21
"삿포로",301,0.35
"히로시마",439,0.03
"후쿠오카",573,1.14
"오사카",250,1.3
"센다이",376,0.01
"교토",990,1.02
"푸켓",1003,0.24
"파타야",979,0.17
"할롱만",349,0
"하노이",230,0.36
"호이안",620,0.26
"다낭",400,0.88
"싱가폴",515,0.16
"콸라룸푸르",212,0
"프놈펜",594,0.01
"양곤",965,0.01
"자카르타",3012,0.05
"발리",477,0.96
"우붓",1869,0.09
"쿠타",947,0
"반둥",2157,0.01
"델리",967,0.02
"뉴델리",691,0
"뉴델리",691,0
"바라나시",369,0.01
"뭄바이",406,0.01
"캘거타",25,0
"두바이",1924,0.11
"파리",1104,0.82
"베니스",2061,0.11
"니스",1275,0.03
"마르세이유",1329,0
"칸쿤",566,0.12
"칸",3439,0.02
"바티칸",929,0.03
"리옹",1379,0.01
"런던",791,0.67
"리버풀",558,0.08
"글래스고",177,0
"옥스포드",2319,0.02
"베를린",151,0.11
"뮌헨",514,0.05
"프랑크푸르트",709,0.04
"쾰른",1103,0.02
"함부르크",526,0.01
"플로렌스",1799,0.03
"밀라노",595,0.1
"나폴리",1403,0.03
"바르셀로나",403,0.28
"마드리드",374,0.09
"비엔나",324,0.16
"암스테르담",613,0
"이스탄불",959,0.08
"모스크바",400,0.15
"코펜하겐",955,0.03
"취리히",1135,0.03
"잘츠부르크",859,0.06
"오슬로",450,0.01
"뉴욕",712,0.7
"라스베이거스",909,0
"워싱턴dc",370,0.02
"샌디에고",369,0.03
